"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q1",100.71493918,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q2",101.968070435,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q3",102.485407496,
"HUN","QGDP","VOLIDX","IDX","Q","2016-Q4",103.372094526,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q1",104.832082814,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q2",106.054577904,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q3",107.055389797,
"HUN","QGDP","VOLIDX","IDX","Q","2017-Q4",108.576227137,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q1",110.508284634,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q2",111.506957258,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q3",113.173768259,
"HUN","QGDP","VOLIDX","IDX","Q","2018-Q4",114.355193957,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q1",116.593372864,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q2",116.936079209,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q3",118.60490364,
"HUN","QGDP","VOLIDX","IDX","Q","2019-Q4",119.267390685,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q1",118.866489355,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q2",101.511445147,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q3",113.562669089,
"HUN","QGDP","VOLIDX","IDX","Q","2020-Q4",115.387614409,
"HUN","QGDP","VOLIDX","IDX","Q","2021-Q1",116.725732994,
"HUN","QGDP","VOLIDX","IDX","Q","2021-Q2",119.426199961,
"HUN","QGDP","VOLIDX","IDX","Q","2021-Q3",121.187035846,
"HUN","QGDP","VOLIDX","IDX","Q","2021-Q4",124.150964679,
"HUN","QGDP","VOLIDX","IDX","Q","2022-Q1",126.063574275,
"HUN","QGDP","VOLIDX","IDX","Q","2022-Q2",126.792035467,
"HUN","QGDP","VOLIDX","IDX","Q","2022-Q3",125.721577207,
"HUN","QGDP","VOLIDX","IDX","Q","2022-Q4",125.016682296,
"HUN","QGDP","VOLIDX","IDX","Q","2023-Q1",124.648087362,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q1",51.507218837,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q2",52.737252203,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q3",52.266014891,
"ISL","QGDP","VOLIDX","IDX","Q","1995-Q4",52.296498433,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q1",54.649849552,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q2",54.79755042,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q3",53.847097304,
"ISL","QGDP","VOLIDX","IDX","Q","1996-Q4",55.048960039,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q1",57.339676451,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q2",57.717916764,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q3",57.113196634,
"ISL","QGDP","VOLIDX","IDX","Q","1997-Q4",58.774605601,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q1",57.258922019,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q2",63.02320543,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q3",62.807400064,
"ISL","QGDP","VOLIDX","IDX","Q","1998-Q4",64.859917723,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q1",64.658731266,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q2",63.196186012,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q3",63.663697743,
"ISL","QGDP","VOLIDX","IDX","Q","1999-Q4",66.435400733,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q1",66.38743633,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q2",67.06343363,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q3",69.065474118,
"ISL","QGDP","VOLIDX","IDX","Q","2000-Q4",68.296789668,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q1",68.640159879,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q2",70.804326831,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q3",69.077773078,
"ISL","QGDP","VOLIDX","IDX","Q","2001-Q4",73.159952502,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q1",68.94188598,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q2",71.392710158,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q3",70.783330662,
"ISL","QGDP","VOLIDX","IDX","Q","2002-Q4",72.140351196,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q1",73.296939536,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q2",71.167335831,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q3",71.303632095,
"ISL","QGDP","VOLIDX","IDX","Q","2003-Q4",73.559712765,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q1",76.44473619,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q2",75.742598745,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q3",79.399588686,
"ISL","QGDP","VOLIDX","IDX","Q","2004-Q4",80.315193311,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q1",78.064453497,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q2",83.641576348,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q3",83.942510504,
"ISL","QGDP","VOLIDX","IDX","Q","2005-Q4",85.355831509,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q1",84.920133359,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q2",88.693192676,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q3",88.730659021,
"ISL","QGDP","VOLIDX","IDX","Q","2006-Q4",89.569909978,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q1",90.812203363,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q2",96.379268769,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q3",95.291671323,
"ISL","QGDP","VOLIDX","IDX","Q","2007-Q4",99.184579131,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q1",96.169446799,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q2",100.181002836,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q3",94.36570383,
"ISL","QGDP","VOLIDX","IDX","Q","2008-Q4",99.384503688,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q1",89.605233142,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q2",89.641450653,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q3",90.539508822,
"ISL","QGDP","VOLIDX","IDX","Q","2009-Q4",90.417893203,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q1",85.091285754,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q2",88.457598705,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q3",86.567951792,
"ISL","QGDP","VOLIDX","IDX","Q","2010-Q4",89.883478535,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q1",86.364126207,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q2",88.596191891,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q3",90.107144902,
"ISL","QGDP","VOLIDX","IDX","Q","2011-Q4",91.393084718,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q1",88.602404539,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q2",89.697208957,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q3",90.321276187,
"ISL","QGDP","VOLIDX","IDX","Q","2012-Q4",91.631102772,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q1",92.414049814,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q2",93.739895976,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q3",93.748514159,
"ISL","QGDP","VOLIDX","IDX","Q","2013-Q4",96.749861502,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q1",94.246503136,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q2",94.102627216,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q3",97.582729719,
"ISL","QGDP","VOLIDX","IDX","Q","2014-Q4",97.075395924,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q1",95.668423771,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q2",101.313431884,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q3",101.030588501,
"ISL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.987555843,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q1",99.277823694,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q2",105.867539869,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q3",108.598246476,
"ISL","QGDP","VOLIDX","IDX","Q","2016-Q4",111.471138461,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q1",107.199787988,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q2",110.465025591,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q3",111.297464736,
"ISL","QGDP","VOLIDX","IDX","Q","2017-Q4",114.090011218,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q1",114.040900744,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q2",116.817621809,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q3",115.387071048,
"ISL","QGDP","VOLIDX","IDX","Q","2018-Q4",118.468288874,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q1",117.734699179,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q2",118.23450607,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q3",116.937080432,
"ISL","QGDP","VOLIDX","IDX","Q","2019-Q4",120.196430706,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q1",112.921994222,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q2",105.391598422,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q3",108.701275661,
"ISL","QGDP","VOLIDX","IDX","Q","2020-Q4",111.826354734,
"ISL","QGDP","VOLIDX","IDX","Q","2021-Q1",109.157173508,
"ISL","QGDP","VOLIDX","IDX","Q","2021-Q2",112.888379203,
"ISL","QGDP","VOLIDX","IDX","Q","2021-Q3",115.871668639,
"ISL","QGDP","VOLIDX","IDX","Q","2021-Q4",119.940756152,
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q1",118.175209314,
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q2",121.981241145,
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q3",122.268780455,
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q4",124.939707703,
"ISL","QGDP","VOLIDX","IDX","Q","2023-Q1",125.357503822,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q1",40.318909268,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q2",42.15387861,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q3",42.850857993,
"IRL","QGDP","VOLIDX","IDX","Q","1997-Q4",43.560929634,
"IRL","QGDP","VOLIDX","IDX","Q","1998-Q1",44.551783313,
"IRL","QGDP","VOLIDX","IDX","Q","1998-Q2",45.71429388,
"IRL","QGDP","VOLIDX","IDX","Q","1998-Q3",47.407981339,
"IRL","QGDP","VOLIDX","IDX","Q","1998-Q4",46.272086465,
"IRL","QGDP","VOLIDX","IDX","Q","1999-Q1",48.879703683,
"IRL","QGDP","VOLIDX","IDX","Q","1999-Q2",49.446397236,
"IRL","QGDP","VOLIDX","IDX","Q","1999-Q3",51.438228918,
"IRL","QGDP","VOLIDX","IDX","Q","1999-Q4",52.638281094,
"IRL","QGDP","VOLIDX","IDX","Q","2000-Q1",53.123547372,
"IRL","QGDP","VOLIDX","IDX","Q","2000-Q2",54.53471387,
"IRL","QGDP","VOLIDX","IDX","Q","2000-Q3",55.716792455,
"IRL","QGDP","VOLIDX","IDX","Q","2000-Q4",56.31693984,
"IRL","QGDP","VOLIDX","IDX","Q","2001-Q1",57.18516406,
"IRL","QGDP","VOLIDX","IDX","Q","2001-Q2",57.856624373,
"IRL","QGDP","VOLIDX","IDX","Q","2001-Q3",57.558197722,
"IRL","QGDP","VOLIDX","IDX","Q","2001-Q4",58.660470653,
"IRL","QGDP","VOLIDX","IDX","Q","2002-Q1",59.796666254,
"IRL","QGDP","VOLIDX","IDX","Q","2002-Q2",60.087541881,
"IRL","QGDP","VOLIDX","IDX","Q","2002-Q3",61.250979064,
"IRL","QGDP","VOLIDX","IDX","Q","2002-Q4",62.22771237,
"IRL","QGDP","VOLIDX","IDX","Q","2003-Q1",62.055986424,
"IRL","QGDP","VOLIDX","IDX","Q","2003-Q2",62.451711453,
"IRL","QGDP","VOLIDX","IDX","Q","2003-Q3",62.382599869,
"IRL","QGDP","VOLIDX","IDX","Q","2003-Q4",66.325988571,
"IRL","QGDP","VOLIDX","IDX","Q","2004-Q1",65.950652055,
"IRL","QGDP","VOLIDX","IDX","Q","2004-Q2",67.368037687,
"IRL","QGDP","VOLIDX","IDX","Q","2004-Q3",66.643706109,
"IRL","QGDP","VOLIDX","IDX","Q","2004-Q4",69.019507531,
"IRL","QGDP","VOLIDX","IDX","Q","2005-Q1",70.022950558,
"IRL","QGDP","VOLIDX","IDX","Q","2005-Q2",71.698683737,
"IRL","QGDP","VOLIDX","IDX","Q","2005-Q3",70.340626658,
"IRL","QGDP","VOLIDX","IDX","Q","2005-Q4",73.130815619,
"IRL","QGDP","VOLIDX","IDX","Q","2006-Q1",74.523025225,
"IRL","QGDP","VOLIDX","IDX","Q","2006-Q2",74.667557089,
"IRL","QGDP","VOLIDX","IDX","Q","2006-Q3",75.125738693,
"IRL","QGDP","VOLIDX","IDX","Q","2006-Q4",75.822331124,
"IRL","QGDP","VOLIDX","IDX","Q","2007-Q1",79.985363451,
"IRL","QGDP","VOLIDX","IDX","Q","2007-Q2",79.100785738,
"IRL","QGDP","VOLIDX","IDX","Q","2007-Q3",77.009250978,
"IRL","QGDP","VOLIDX","IDX","Q","2007-Q4",79.886559835,
"IRL","QGDP","VOLIDX","IDX","Q","2008-Q1",77.884174983,
"IRL","QGDP","VOLIDX","IDX","Q","2008-Q2",76.603122507,
"IRL","QGDP","VOLIDX","IDX","Q","2008-Q3",75.656226854,
"IRL","QGDP","VOLIDX","IDX","Q","2008-Q4",72.179510115,
"IRL","QGDP","VOLIDX","IDX","Q","2009-Q1",72.263764246,
"IRL","QGDP","VOLIDX","IDX","Q","2009-Q2",72.29239424,
"IRL","QGDP","VOLIDX","IDX","Q","2009-Q3",71.482524275,
"IRL","QGDP","VOLIDX","IDX","Q","2009-Q4",68.957267113,
"IRL","QGDP","VOLIDX","IDX","Q","2010-Q1",71.957885039,
"IRL","QGDP","VOLIDX","IDX","Q","2010-Q2",72.454421012,
"IRL","QGDP","VOLIDX","IDX","Q","2010-Q3",72.534243939,
"IRL","QGDP","VOLIDX","IDX","Q","2010-Q4",71.240488272,
"IRL","QGDP","VOLIDX","IDX","Q","2011-Q1",73.6173129,
"IRL","QGDP","VOLIDX","IDX","Q","2011-Q2",74.499928654,
"IRL","QGDP","VOLIDX","IDX","Q","2011-Q3",73.445458676,
"IRL","QGDP","VOLIDX","IDX","Q","2011-Q4",73.354999658,
"IRL","QGDP","VOLIDX","IDX","Q","2012-Q1",73.299554042,
"IRL","QGDP","VOLIDX","IDX","Q","2012-Q2",74.258303192,
"IRL","QGDP","VOLIDX","IDX","Q","2012-Q3",73.518731898,
"IRL","QGDP","VOLIDX","IDX","Q","2012-Q4",73.556255151,
"IRL","QGDP","VOLIDX","IDX","Q","2013-Q1",72.952793822,
"IRL","QGDP","VOLIDX","IDX","Q","2013-Q2",74.177367609,
"IRL","QGDP","VOLIDX","IDX","Q","2013-Q3",76.487000828,
"IRL","QGDP","VOLIDX","IDX","Q","2013-Q4",75.620229806,
"IRL","QGDP","VOLIDX","IDX","Q","2014-Q1",78.478838933,
"IRL","QGDP","VOLIDX","IDX","Q","2014-Q2",80.911840109,
"IRL","QGDP","VOLIDX","IDX","Q","2014-Q3",82.335010363,
"IRL","QGDP","VOLIDX","IDX","Q","2014-Q4",82.146070896,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q1",99.392553938,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q2",96.813851198,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.242136891,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.382498343,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q1",97.762129317,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q2",99.102862883,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q3",99.514525799,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q4",110.459149826,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q1",105.650549213,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.535997,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q3",113.204871793,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q4",119.051661509,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q1",118.688280353,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q2",121.339976146,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q3",121.704024277,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q4",122.99620397,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q1",124.87484052,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q2",127.011670509,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q3",129.193813914,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q4",130.854731868,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q1",134.410878286,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q2",127.003315878,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q3",143.139277434,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q4",136.162548859,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q1",149.106506907,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q2",151.890003573,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q3",157.285712794,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q4",154.940900499,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q1",167.109702819,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q2",170.685665442,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q3",175.026248482,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q4",174.773902997,
"IRL","QGDP","VOLIDX","IDX","Q","2023-Q1",166.687519511,
"ITA","QGDP","VOLIDX","IDX","Q","1981-Q1",67.390922598,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1981-Q2",67.522333137,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1981-Q3",67.553602933,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1981-Q4",68.101899839,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1982-Q1",68.074983848,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1982-Q2",67.881532619,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1982-Q3",67.845224458,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1982-Q4",67.647951704,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1983-Q1",67.837209333,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1983-Q2",67.755527437,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1983-Q3",69.017290416,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1983-Q4",70.547265404,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1984-Q1",70.408913136,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1984-Q2",70.635604938,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1984-Q3",71.467316254,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1984-Q4",71.478782735,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1985-Q1",71.88744665,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1985-Q2",72.836995809,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1985-Q3",73.420431715,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1985-Q4",73.909996196,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1986-Q1",74.370588436,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1986-Q2",74.851626831,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1986-Q3",75.598737848,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1986-Q4",75.909138838,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1987-Q1",76.220081298,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1987-Q2",77.374344333,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1987-Q3",77.597678876,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1987-Q4",78.432626235,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1988-Q1",79.5869268,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1988-Q2",80.092518518,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1988-Q3",81.144907026,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1988-Q4",82.113693795,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1989-Q1",82.62378775,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1989-Q2",82.981050418,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1989-Q3",83.846075613,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1989-Q4",84.708968846,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1990-Q1",85.046633499,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1990-Q2",85.30584229,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1990-Q3",85.442625603,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1990-Q4",84.88760361,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1991-Q1",85.736498325,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1991-Q2",86.20133442,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1991-Q3",86.765137399,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1991-Q4",87.199956296,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1992-Q1",87.589812594,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1992-Q2",87.214797482,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1992-Q3",86.842155491,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1992-Q4",86.494887469,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1993-Q1",86.312451917,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1993-Q2",86.166774861,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1993-Q3",85.961188584,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1993-Q4",86.601527671,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1994-Q1",87.103084559,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1994-Q2",87.828179034,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1994-Q3",88.562941416,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1994-Q4",89.407729085,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1995-Q1",90.32680475,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1995-Q2",90.321007813,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1995-Q3",90.929943367,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1995-Q4",91.565284735,"E"
"ITA","QGDP","VOLIDX","IDX","Q","1996-Q1",91.809358114,
"ITA","QGDP","VOLIDX","IDX","Q","1996-Q2",91.690205424,
"ITA","QGDP","VOLIDX","IDX","Q","1996-Q3",91.803317113,
"ITA","QGDP","VOLIDX","IDX","Q","1996-Q4",91.497352532,
"ITA","QGDP","VOLIDX","IDX","Q","1997-Q1",91.82214087,
"ITA","QGDP","VOLIDX","IDX","Q","1997-Q2",93.059796841,
"ITA","QGDP","VOLIDX","IDX","Q","1997-Q3",93.703670814,
"ITA","QGDP","VOLIDX","IDX","Q","1997-Q4",95.388384969,
"ITA","QGDP","VOLIDX","IDX","Q","1998-Q1",94.667234521,
"ITA","QGDP","VOLIDX","IDX","Q","1998-Q2",95.220565981,
"ITA","QGDP","VOLIDX","IDX","Q","1998-Q3",95.351607359,
"ITA","QGDP","VOLIDX","IDX","Q","1998-Q4",94.828456736,
"ITA","QGDP","VOLIDX","IDX","Q","1999-Q1",95.482310441,
"ITA","QGDP","VOLIDX","IDX","Q","1999-Q2",95.813333092,
"ITA","QGDP","VOLIDX","IDX","Q","1999-Q3",96.658903981,
"ITA","QGDP","VOLIDX","IDX","Q","1999-Q4",98.07223224,
"ITA","QGDP","VOLIDX","IDX","Q","2000-Q1",99.163671841,
"ITA","QGDP","VOLIDX","IDX","Q","2000-Q2",99.973721649,
"ITA","QGDP","VOLIDX","IDX","Q","2000-Q3",100.588163868,
"ITA","QGDP","VOLIDX","IDX","Q","2000-Q4",102.098148131,
"ITA","QGDP","VOLIDX","IDX","Q","2001-Q1",102.706404366,
"ITA","QGDP","VOLIDX","IDX","Q","2001-Q2",102.346771538,
"ITA","QGDP","VOLIDX","IDX","Q","2001-Q3",102.0225873,
"ITA","QGDP","VOLIDX","IDX","Q","2001-Q4",101.818812279,
"ITA","QGDP","VOLIDX","IDX","Q","2002-Q1",101.98774281,
"ITA","QGDP","VOLIDX","IDX","Q","2002-Q2",102.357113731,
"ITA","QGDP","VOLIDX","IDX","Q","2002-Q3",102.566760604,
"ITA","QGDP","VOLIDX","IDX","Q","2002-Q4",103.001833444,
"ITA","QGDP","VOLIDX","IDX","Q","2003-Q1",102.636618731,
"ITA","QGDP","VOLIDX","IDX","Q","2003-Q2",102.500140453,
"ITA","QGDP","VOLIDX","IDX","Q","2003-Q3",102.414430741,
"ITA","QGDP","VOLIDX","IDX","Q","2003-Q4",103.31640041,
"ITA","QGDP","VOLIDX","IDX","Q","2004-Q1",103.588583718,
"ITA","QGDP","VOLIDX","IDX","Q","2004-Q2",103.999299244,
"ITA","QGDP","VOLIDX","IDX","Q","2004-Q3",103.943722041,
"ITA","QGDP","VOLIDX","IDX","Q","2004-Q4",104.2764845,
"ITA","QGDP","VOLIDX","IDX","Q","2005-Q1",104.008119104,
"ITA","QGDP","VOLIDX","IDX","Q","2005-Q2",104.850210378,
"ITA","QGDP","VOLIDX","IDX","Q","2005-Q3",105.516001099,
"ITA","QGDP","VOLIDX","IDX","Q","2005-Q4",105.677996563,
"ITA","QGDP","VOLIDX","IDX","Q","2006-Q1",105.836101622,
"ITA","QGDP","VOLIDX","IDX","Q","2006-Q2",106.584968179,
"ITA","QGDP","VOLIDX","IDX","Q","2006-Q3",107.095891818,
"ITA","QGDP","VOLIDX","IDX","Q","2006-Q4",108.484524468,
"ITA","QGDP","VOLIDX","IDX","Q","2007-Q1",108.186993122,
"ITA","QGDP","VOLIDX","IDX","Q","2007-Q2",108.480948195,
"ITA","QGDP","VOLIDX","IDX","Q","2007-Q3",108.707147409,
"ITA","QGDP","VOLIDX","IDX","Q","2007-Q4",108.316777972,
"ITA","QGDP","VOLIDX","IDX","Q","2008-Q1",109.579032896,
"ITA","QGDP","VOLIDX","IDX","Q","2008-Q2",108.538337698,
"ITA","QGDP","VOLIDX","IDX","Q","2008-Q3",107.164855877,
"ITA","QGDP","VOLIDX","IDX","Q","2008-Q4",104.230427914,
"ITA","QGDP","VOLIDX","IDX","Q","2009-Q1",101.630453891,
"ITA","QGDP","VOLIDX","IDX","Q","2009-Q2",101.124097248,
"ITA","QGDP","VOLIDX","IDX","Q","2009-Q3",101.765482329,
