ISOAlpha_3Code,country,WEO_Country_Code,target,target_year,forecast_season,horizon,forecast_year,type,prediction,tv_0.5,tv_1,tv_1.5,tv_2,cgroup,economy,euro,g7,g20,geoEmer,geolInc,oil,meangdppc,meanlfp
BGR,Bulgaria,918,ngdp_rpch,2003,S,3.5,2000,prediction,5.50000534639725,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,F,3,2000,prediction,5.00000000000003,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,S,2.5,2001,prediction,5.00000612956997,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,F,2,2001,prediction,4.99999633838508,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,S,1.5,2002,prediction,4.99999414791073,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,F,1,2002,prediction,5.00000665536506,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,S,0.5,2003,prediction,5.00000665536506,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2003,F,0,2003,prediction,5.00000665536526,4.3000000000001,4.27727369680824,4.27727369680824,4.30000000000004,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,5.5,1999,prediction,5.20000100000011,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,5,1999,prediction,5.19999801628694,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,4.5,2000,prediction,5.49999795279359,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,4,2000,prediction,5.49999795279355,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,3.5,2001,prediction,5.49999484337793,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,3,2001,prediction,5.50000168550549,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,2.5,2002,prediction,5.50000193602931,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,2,2002,prediction,5.49999366155705,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,1.5,2003,prediction,5.49999366155705,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,1,2003,prediction,5.49999366155729,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,S,0.5,2004,prediction,5.00000000000023,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2004,F,0,2004,prediction,5.19727292256329,5.69999999999975,5.60000000000058,5.69999999999984,5.69999999999984,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,5.5,2000,prediction,5.50000127244561,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,5,2000,prediction,5.50000127244523,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,4.5,2001,prediction,5.49999763295506,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,4,2001,prediction,5.50000864926739,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,3.5,2002,prediction,5.5000033365439,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,3,2002,prediction,5.49999912610901,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,2.5,2003,prediction,5.49999912610901,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,2,2003,prediction,5.4999991261083,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,1.5,2004,prediction,5.19999999999949,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,1,2004,prediction,5.19999999999969,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,S,0.5,2005,prediction,5.50000000000048,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2005,F,0,2005,prediction,5.49999999999966,5.50000000000042,5.50000000000042,5.53925858109299,6.24558569387179,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,5.5,2001,prediction,5.50000576937146,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,5,2001,prediction,5.49999065282816,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,4.5,2002,prediction,5.50000506016133,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,4,2002,prediction,5.50000719614352,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,3.5,2003,prediction,5.50000719614352,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,3,2003,prediction,5.50000719614334,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,2.5,2004,prediction,5.3000000000003,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,2,2004,prediction,5.30000000000022,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,1.5,2005,prediction,5.49999999999975,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,1,2005,prediction,5.49999999999993,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,S,0.5,2006,prediction,5.59999999999974,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2006,F,0,2006,prediction,5.59999999999974,6.15052408487418,6.08972641730396,6.32223349419303,6.32276730431922,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,5.5,2002,prediction,5.49999715216056,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,5,2002,prediction,5.49999366972993,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,4.5,2003,prediction,5.49999366972993,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,4,2003,prediction,5.49999366973035,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,3.5,2004,prediction,5.29999999999955,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,3,2004,prediction,5.29999999999999,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,2.5,2005,prediction,5.49999999999988,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,2,2005,prediction,5.49999999999988,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,1.5,2006,prediction,5.79999999999998,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,1,2006,prediction,5.99999999999996,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,S,0.5,2007,prediction,5.95125898524918,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2007,F,0,2007,prediction,5.96106854995593,6.16728203164636,6.15844016590386,6.15844016590386,6.16726491021786,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,S,5.5,2003,prediction,5.49999399999996,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,F,5,2003,prediction,5.49999399999985,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,S,4.5,2004,prediction,5.49999400000025,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,F,4,2004,prediction,5.49999999999991,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,S,3.5,2005,prediction,5.49999999999977,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,F,3,2005,prediction,5.49999999999999,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,S,2.5,2006,prediction,5.89999999999995,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
BGR,Bulgaria,918,ngdp_rpch,2008,F,2,2006,prediction,6.00000000000014,6.01574134700595,6.013858338425,6.013858338425,6.013858338425,0,Emerging Market Economies,0,0,0,Europe,<NA>,<NA>,5574.68859155446,53.3654583333333
