source,target,country,forecast_year,horizon,target_year,prediction,tv_1
IMF,pcpi_pch,IND,1996,0,1996,7.9235868978784,7.26861853706242
IMF,pcpi_pch,KOR,1996,0,1996,5.20001002862247,4.89999892711772
IMF,pcpi_pch,MEX,1996,0,1996,34.0545181223726,34.4033267785531
IMF,pcpi_pch,NLD,1996,0,1996,2.50000350262019,2.10000427653254
IMF,pcpi_pch,RUS,1996,0,1996,51.1999956967367,47.7949468477972
IMF,ngdp_rpch,AUS,1997,0,1997,3.16895269712492,3.28614636886837
IMF,ngdp_rpch,BRA,1997,0,1997,3.45999894268079,3.17000515646528
IMF,ngdp_rpch,CHE,1997,0,1997,0.690887328093748,1.74170478632878
IMF,ngdp_rpch,CHN,1997,0,1997,9.50000453077722,8.7999984178958
IMF,ngdp_rpch,ESP,1997,0,1997,3.13736332608834,3.40236449269182
IMF,ngdp_rpch,IND,1997,0,1997,6.57136148045476,5.5892167813048
IMF,ngdp_rpch,KOR,1997,0,1997,5.9999975076998,5.51225907429487
IMF,ngdp_rpch,MEX,1997,0,1997,4.50998974363193,6.97846606083099
IMF,ngdp_rpch,NLD,1997,0,1997,3.31103130992365,3.64301104799072
IMF,ngdp_rpch,RUS,1997,0,1997,1.49999999999999,0.930023132672186
IMF,pcpi_pch,AUS,1997,0,1997,1.70000127249961,1.66527844520616
IMF,pcpi_pch,BRA,1997,0,1997,7.79999570116698,7.90999558842185
IMF,pcpi_pch,CHE,1997,0,1997,0.700000022131353,0.483556600844026
IMF,pcpi_pch,CHN,1997,0,1997,4.49999869558955,2.77251807930101
IMF,pcpi_pch,ESP,1997,0,1997,2.0426758953406,1.97148104199321
IMF,pcpi_pch,IND,1997,0,1997,7.09876300825594,6.27681522413137
IMF,pcpi_pch,KOR,1997,0,1997,4.19999584433883,4.43932572505534
IMF,pcpi_pch,MEX,1997,0,1997,20.4108709725236,20.6200005378458
IMF,pcpi_pch,NLD,1997,0,1997,2.2999966543698,2.20000020910172
IMF,pcpi_pch,RUS,1997,0,1997,15.7999978787983,14.6589174301905
IMF,ngdp_rpch,AUS,1998,0,1998,3.53251742481044,5.07626920335009
IMF,ngdp_rpch,BRA,1998,0,1998,1.53000017151772,0.0999982316660653
IMF,ngdp_rpch,CHE,1998,0,1998,1.9927852159547,2.05430960640187
IMF,ngdp_rpch,CHN,1998,0,1998,5.50000260115551,7.79999999999994
IMF,ngdp_rpch,ESP,1998,0,1998,3.83140482924447,3.96198551949605
IMF,ngdp_rpch,IND,1998,0,1998,4.78190534100711,5.75371883568983
IMF,ngdp_rpch,KOR,1998,0,1998,-6.98735423943236,-5.83773259383362
IMF,ngdp_rpch,MEX,1998,0,1998,4.49999893220727,4.55805049665163
IMF,ngdp_rpch,NLD,1998,0,1998,3.80441002981715,3.79021295071587
IMF,ngdp_rpch,RUS,1998,0,1998,-6.00000321677393,-4.59999469934298
IMF,pcpi_pch,AUS,1998,0,1998,1.91251832393036,1.57657750892235
IMF,pcpi_pch,BRA,1998,0,1998,4.96999669326836,3.78554028097875
IMF,pcpi_pch,CHE,1998,0,1998,0.200004074610383,0.0529358078614317
IMF,pcpi_pch,CHN,1998,0,1998,0,-0.79999999999969
IMF,pcpi_pch,ESP,1998,0,1998,2.08099046395693,1.76687234793942
IMF,pcpi_pch,IND,1998,0,1998,7.15565306872048,12.9999999999989
IMF,pcpi_pch,KOR,1998,0,1998,8.50000643953122,7.51270397301938
IMF,pcpi_pch,MEX,1998,0,1998,15.2620887119776,16.6722248279104
IMF,pcpi_pch,NLD,1998,0,1998,1.9999971867406,2.00000000000009
IMF,pcpi_pch,RUS,1998,0,1998,48.4000098440344,27.6532692564258
IMF,ngdp_rpch,AUS,1999,0,1999,3.96202670031713,4.39627693045017
IMF,ngdp_rpch,BRA,1999,0,1999,-0.987413382341107,1.00000518820356
IMF,ngdp_rpch,CHE,1999,0,1999,1.17314381452371,1.6886909357682
IMF,ngdp_rpch,CHN,1999,0,1999,6.60000000000014,7.10000000000011
IMF,ngdp_rpch,ESP,1999,0,1999,3.44295574739406,3.74813225435322
IMF,ngdp_rpch,IND,1999,0,1999,5.72612771886827,6.40637352967499
IMF,ngdp_rpch,KOR,1999,0,1999,6.53098372339371,10.6630049111944
IMF,ngdp_rpch,MEX,1999,0,1999,3.02191104568503,3.50527371469231
IMF,ngdp_rpch,NLD,1999,0,1999,2.62519354367832,3.60373338081756
IMF,ngdp_rpch,RUS,1999,0,1999,0,3.24348555064382
IMF,pcpi_pch,AUS,1999,0,1999,1.7833706700132,1.46542827657408
IMF,pcpi_pch,BRA,1999,0,1999,4.59999999999989,4.85850889175736
IMF,pcpi_pch,CHE,1999,0,1999,0.750000550434504,0.814365557414565
IMF,pcpi_pch,CHN,1999,0,1999,-1.50000000000013,-1.39999999999967
IMF,pcpi_pch,ESP,1999,0,1999,2.05168449001267,2.2345472169268
IMF,pcpi_pch,IND,1999,0,1999,6.52760680923736,4.67280394980458
IMF,pcpi_pch,KOR,1999,0,1999,0.749999000000412,0.813353136714001
IMF,pcpi_pch,MEX,1999,0,1999,17.0644933028258,16.5857198916561
IMF,pcpi_pch,NLD,1999,0,1999,2.30000000000048,1.99999999999931
IMF,pcpi_pch,RUS,1999,0,1999,88.4000030627889,85.8949126150396
IMF,ngdp_rpch,AUS,2000,0,2000,4.0358795406201,3.79151986472839
IMF,ngdp_rpch,BRA,2000,0,2000,3.99999777866593,4.4600020087898
IMF,ngdp_rpch,CHE,2000,0,2000,2.97153888762509,3.49252363875177
IMF,ngdp_rpch,CHN,2000,0,2000,7.50000000000004,7.99999999999992
IMF,ngdp_rpch,ESP,2000,0,2000,4.06111716165842,4.06680489200739
IMF,ngdp_rpch,IND,2000,0,2000,6.68813792916734,6.00437969665952
IMF,ngdp_rpch,KOR,2000,0,2000,8.751,8.8094782150222
IMF,ngdp_rpch,MEX,2000,0,2000,6.50000000000042,6.92153702629537
IMF,ngdp_rpch,NLD,2000,0,2000,3.89170737148834,3.46753150672203
IMF,ngdp_rpch,RUS,2000,0,2000,7.00000620975285,8.29999314469219
IMF,pcpi_pch,AUS,2000,0,2000,4.84899033678901,4.47518307567132
IMF,pcpi_pch,BRA,2000,0,2000,7.46995990091186,7.03999566652647
IMF,pcpi_pch,CHE,2000,0,2000,1.65000000000037,1.55844703599821
IMF,pcpi_pch,CHN,2000,0,2000,0.499999999999767,0.399999999999445
IMF,pcpi_pch,ESP,2000,0,2000,3.11400276081029,3.40435644023385
IMF,pcpi_pch,IND,2000,0,2000,5.55856397567289,4.00945754716981
IMF,pcpi_pch,KOR,2000,0,2000,2.20000000000022,2.25901501332992
IMF,pcpi_pch,MEX,2000,0,2000,9.49999999999973,9.49110736447059
IMF,pcpi_pch,NLD,2000,0,2000,2.35000000000123,2.3000000000003
IMF,pcpi_pch,RUS,2000,0,2000,18.5561884190016,20.8111568917427
IMF,ngdp_rpch,AUS,2001,0,2001,2.31059436190697,2.55254334796735
IMF,ngdp_rpch,BRA,2001,0,2001,2.21499760401744,1.51264649846998
IMF,ngdp_rpch,CHE,2001,0,2001,1.57605418622806,0.855774954615152
IMF,ngdp_rpch,CHN,2001,0,2001,7.5000000000002,7.30000000000002
IMF,ngdp_rpch,ESP,2001,0,2001,2.74332152995731,2.67391316689343
IMF,ngdp_rpch,IND,2001,0,2001,4.50138833388616,4.079783027902
IMF,ngdp_rpch,KOR,2001,0,2001,2.5383511226952,3.02860028175951
IMF,ngdp_rpch,MEX,2001,0,2001,0.812057386310139,-0.276261803840505
IMF,ngdp_rpch,NLD,2001,0,2001,1.4476508806913,1.22019177825767
IMF,ngdp_rpch,RUS,2001,0,2001,3.97258580793434,5.04724596230481
IMF,pcpi_pch,AUS,2001,0,2001,4.24033762677194,4.38084112149508
IMF,pcpi_pch,BRA,2001,0,2001,6.1999997838901,6.83500000000006
IMF,pcpi_pch,CHE,2001,0,2001,1.40000000000013,0.993318668542309
IMF,pcpi_pch,CHN,2001,0,2001,1.00000000000022,0.700000000000256
IMF,pcpi_pch,ESP,2001,0,2001,3.64005156733862,3.22899255432318
IMF,pcpi_pch,IND,2001,0,2001,3.55752795503772,3.7792659608622
IMF,pcpi_pch,KOR,2001,0,2001,4.3934692160513,4.06700000000022
IMF,pcpi_pch,MEX,2001,0,2001,6.33069452942843,6.3677366841407
IMF,pcpi_pch,NLD,2001,0,2001,4.87193009469571,5.11201786126778
IMF,pcpi_pch,RUS,2001,0,2001,22.0892578425851,20.7006694492651
IMF,ngdp_rpch,AUS,2002,0,2002,4.0412748933329,3.58714262449733
IMF,ngdp_rpch,BRA,2002,0,2002,1.49642519646047,1.52225491126501
IMF,ngdp_rpch,CHE,2002,0,2002,-0.0403768988955111,0.0820112625445901
IMF,ngdp_rpch,CHN,2002,0,2002,7.50000000000011,7.99999999999987
IMF,ngdp_rpch,ESP,2002,0,2002,2.03830993497509,2.0104355390743
IMF,ngdp_rpch,IND,2002,0,2002,4.99509958093167,4.66211545556119
IMF,ngdp_rpch,KOR,2002,0,2002,6.31995602429205,6.34581597765795
IMF,ngdp_rpch,MEX,2002,0,2002,1.50522283973134,0.742554882635882
IMF,ngdp_rpch,NLD,2002,0,2002,0.363687919784095,0.242993858486673
IMF,ngdp_rpch,RUS,2002,0,2002,4.3624410706943,4.3390090249344
IMF,pcpi_pch,AUS,2002,0,2002,2.82036142513782,3.00317105017685
IMF,pcpi_pch,BRA,2002,0,2002,6.48500000000005,8.42546877195705
IMF,pcpi_pch,CHE,2002,0,2002,0.699999999999501,0.699999999999501
IMF,pcpi_pch,CHN,2002,0,2002,-0.399999999999801,-0.800000000000511
IMF,pcpi_pch,ESP,2002,0,2002,2.79030691101749,3.58947835082104
IMF,pcpi_pch,IND,2002,0,2002,4.47920608682122,4.29715950473353
IMF,pcpi_pch,KOR,2002,0,2002,2.69757015325243,2.76265214606026
IMF,pcpi_pch,MEX,2002,0,2002,4.76069385990177,5.03076833586478
IMF,pcpi_pch,NLD,2002,0,2002,3.79715080934566,3.93320149417693
IMF,pcpi_pch,RUS,2002,0,2002,15.8000168671195,15.9565409450651
IMF,ngdp_rpch,AUS,2003,0,2003,2.96403278570712,2.9726272069891
IMF,ngdp_rpch,BRA,2003,0,2003,1.49999999999944,-0.22182455355485
IMF,ngdp_rpch,CHE,2003,0,2003,-0.405578849649979,-0.545043910080167
IMF,ngdp_rpch,CHN,2003,0,2003,7.50000000000006,9.10000000000011
IMF,ngdp_rpch,ESP,2003,0,2003,2.24377643856784,2.49797449389295
IMF,ngdp_rpch,IND,2003,0,2003,5.60788869713287,7.19602533789401
IMF,ngdp_rpch,KOR,2003,0,2003,2.52609500338168,3.06905613567743
IMF,ngdp_rpch,MEX,2003,0,2003,1.45899135203211,1.30276286386213
IMF,ngdp_rpch,NLD,2003,0,2003,-0.538591594774318,-0.878334593368613
IMF,ngdp_rpch,RUS,2003,0,2003,5.95628296467059,7.34887887912799
IMF,pcpi_pch,AUS,2003,0,2003,2.91814044177865,2.77073524085536
IMF,pcpi_pch,BRA,2003,0,2003,14.9804122669057,14.7839906478211
IMF,pcpi_pch,CHE,2003,0,2003,0.450000000000173,0.639812843758891
IMF,pcpi_pch,CHN,2003,0,2003,0.800000000000556,1.19999999999991
IMF,pcpi_pch,ESP,2003,0,2003,3.13802051384413,3.03312111023575
IMF,pcpi_pch,IND,2003,0,2003,3.9648129316733,3.805865921788
IMF,pcpi_pch,KOR,2003,0,2003,3.29944309135011,3.51437699680526
IMF,pcpi_pch,MEX,2003,0,2003,4.57600215092264,4.54689794239713
IMF,pcpi_pch,NLD,2003,0,2003,2.62828752642701,2.24243706367668
IMF,pcpi_pch,RUS,2003,0,2003,14.3892120422743,13.6658694909463
IMF,ngdp_rpch,AUS,2004,0,2004,3.61321896460518,3.22583567234889
IMF,ngdp_rpch,BRA,2004,0,2004,3.98675501585808,4.93529608068539
IMF,ngdp_rpch,CHE,2004,0,2004,1.75961685276298,1.67691480848093
IMF,ngdp_rpch,CHN,2004,0,2004,8.99999999999994,9.50000000000013
IMF,ngdp_rpch,ESP,2004,0,2004,2.63059683909765,3.09215086150016
IMF,ngdp_rpch,IND,2004,0,2004,6.35547256657691,7.27328592701388
IMF,ngdp_rpch,KOR,2004,0,2004,4.56421597771068,4.64330679513574
IMF,ngdp_rpch,MEX,2004,0,2004,4.03203976225481,4.36333646610574
IMF,ngdp_rpch,NLD,2004,0,2004,1.06960359106798,1.71494464532334
IMF,ngdp_rpch,RUS,2004,0,2004,7.30075343100878,7.17651322943096
IMF,pcpi_pch,AUS,2004,0,2004,2.79361469237007,2.34361233480236
IMF,pcpi_pch,BRA,2004,0,2004,6.56914069489658,6.59692744185367
IMF,pcpi_pch,CHE,2004,0,2004,0.7000000000003,0.802853145354399
IMF,pcpi_pch,CHN,2004,0,2004,3.99999999999996,3.89999999999953
IMF,pcpi_pch,ESP,2004,0,2004,2.78124001944031,3.05084745762723
IMF,pcpi_pch,IND,2004,0,2004,4.73939654402464,3.76723847964997
IMF,pcpi_pch,KOR,2004,0,2004,3.83541989087055,3.59078590785908
IMF,pcpi_pch,MEX,2004,0,2004,4.36871713978493,4.68840714566368
IMF,pcpi_pch,NLD,2004,0,2004,1.37496379060595,1.37950062077585
IMF,pcpi_pch,RUS,2004,0,2004,10.3223468971549,10.8830316887797
IMF,ngdp_rpch,AUS,2005,0,2005,2.17950115434826,2.54242277242178
IMF,ngdp_rpch,BRA,2005,0,2005,3.25004517634528,2.27738515901019
IMF,ngdp_rpch,CHE,2005,0,2005,0.759016278798952,1.86439676638355
IMF,ngdp_rpch,CHN,2005,0,2005,8.99989366844967,10.1999999999999
IMF,ngdp_rpch,ESP,2005,0,2005,3.24856339623183,3.42660071721925
IMF,ngdp_rpch,IND,2005,0,2005,7.14985394337249,8.46817934376223
IMF,ngdp_rpch,KOR,2005,0,2005,3.80945249336944,3.96197093497004
IMF,ngdp_rpch,MEX,2005,0,2005,2.97512822687889,2.97916477861053
IMF,ngdp_rpch,NLD,2005,0,2005,0.689015054806541,1.5295937446139
IMF,ngdp_rpch,RUS,2005,0,2005,5.49999999999999,6.39999999999998
IMF,pcpi_pch,AUS,2005,0,2005,2.58672031680454,2.66873278236854
IMF,pcpi_pch,BRA,2005,0,2005,6.75667305276739,6.8843503127201
IMF,pcpi_pch,CHE,2005,0,2005,1.28804719131186,1.18408860275558
IMF,pcpi_pch,CHN,2005,0,2005,2.99999112653528,1.81666666666604
IMF,pcpi_pch,ESP,2005,0,2005,3.23249194414617,3.38232506849117
IMF,pcpi_pch,IND,2005,0,2005,3.87122289440436,3.9700374531835
IMF,pcpi_pch,KOR,2005,0,2005,2.79501671747548,2.7027027027027
IMF,pcpi_pch,MEX,2005,0,2005,4.29263585319486,3.98806073557629
IMF,pcpi_pch,NLD,2005,0,2005,1.36742413933864,1.50224575590279
IMF,pcpi_pch,RUS,2005,0,2005,12.7758506854136,12.6084009726703
IMF,ngdp_rpch,AUS,2006,0,2006,3.09395263133754,2.72367299223879
IMF,ngdp_rpch,BRA,2006,0,2006,3.64705435967625,3.7026786596821
IMF,ngdp_rpch,CHE,2006,0,2006,3.04938259664804,3.23951802352072
IMF,ngdp_rpch,CHN,2006,0,2006,10,11.0999999999999
IMF,ngdp_rpch,ESP,2006,0,2006,3.44711765244907,3.86020144201575
IMF,ngdp_rpch,IND,2006,0,2006,8.33078146532524,9.69169561262246
IMF,ngdp_rpch,KOR,2006,0,2006,5.00871053745808,4.99325982663068
IMF,ngdp_rpch,MEX,2006,0,2006,4,4.77503834440969
IMF,ngdp_rpch,NLD,2006,0,2006,2.85383148539908,3.00538816405977
IMF,ngdp_rpch,RUS,2006,0,2006,6.46021451316516,6.70000000000002
IMF,pcpi_pch,AUS,2006,0,2006,3.49125565990347,3.5384873385885
IMF,pcpi_pch,BRA,2006,0,2006,4.46643274142637,4.19617317057983
IMF,pcpi_pch,CHE,2006,0,2006,0.921413842787966,1.04731869656591
IMF,pcpi_pch,CHN,2006,0,2006,1.46106837019964,1.46666666666644
IMF,pcpi_pch,ESP,2006,0,2006,3.78682635454777,3.56250000000014
IMF,pcpi_pch,IND,2006,0,2006,5.62165504935381,6.14552238806017
IMF,pcpi_pch,KOR,2006,0,2006,2.50000000000001,2.24166666666725
IMF,pcpi_pch,MEX,2006,0,2006,3.46162483603596,3.62946322575863
IMF,pcpi_pch,NLD,2006,0,2006,1.74565538046105,1.65084709039265
IMF,pcpi_pch,RUS,2006,0,2006,9.68261020512218,9.6787651230708
IMF,ngdp_rpch,AUS,2007,0,2007,4.39932078403063,4.16682819536063
IMF,ngdp_rpch,BRA,2007,0,2007,4.35562627092128,5.41696771494864
IMF,ngdp_rpch,CHE,2007,0,2007,2.39829540992946,3.32596223275017
IMF,ngdp_rpch,CHN,2007,0,2007,11.5000978833415,11.9
IMF,ngdp_rpch,ESP,2007,0,2007,3.65200195797972,3.66408459363101
IMF,ngdp_rpch,IND,2007,0,2007,8.88605025464779,9.3372796858606
IMF,ngdp_rpch,KOR,2007,0,2007,4.79996958514748,4.97280372592639
